date_tweeted,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id,reply_time
2017-09-26 09:26:58-07:00,Meta_Artist,2017-09-26 09:26:58-07:00,Tuesday,1082,917,9,912713457379762177,@AirbnbHelp How do I reply or get help for rebooking now 24 hours out?,912715126515666944,6.41666666667
2017-09-26 09:25:47-07:00,suzboop,2017-09-26 09:25:47-07:00,Tuesday,5684,3707,9,912714424514940928,"@AirbnbHelp So, if she doesn't review me, when is the deadline to post my review? I noticed a few others had similar experiences with her.",912714829130903552,2.38333333333
2017-09-26 09:25:01-07:00,Nik4yu,2017-09-26 09:25:01-07:00,Tuesday,212,19,9,912714317887361025,@AirbnbHelp But that has been ported to #BouyguesTelecom,912714636717383680,2.95
2017-09-26 09:24:37-07:00,ARnws_com,2017-09-26 09:24:37-07:00,Tuesday,179,203,9,,@AirbnbHelp how can you possibly cancel a paid reservation shortly before departure with no explanation except referral to TOS?¿ #airbnb,912714535257112576,2.18333333333
2017-09-26 09:19:51-07:00,SkyhawkKelso,2017-09-26 09:19:51-07:00,Tuesday,232,240,9,912712992080482311,@AirbnbHelp Given us time to find an alternative place that wasn't so expensive.,912713336927776768,0.0
2017-09-26 09:19:15-07:00,Nik4yu,2017-09-26 09:19:15-07:00,Tuesday,212,19,9,,@AirbnbHelp Why AirBnB is not accepting my lyca mobile number whih has been ported to Bouyges.,912713187383967755,4.5
2017-09-26 09:18:29-07:00,SkyhawkKelso,2017-09-26 09:18:29-07:00,Tuesday,232,240,9,912712748945039360,@AirbnbHelp I understand it's not your fault and it's the host but the penalty doesn't match up quite right. Had we… https://t.co/TEWawV8aGQ,912712992080482311,0.0
2017-09-26 09:17:31-07:00,SkyhawkKelso,2017-09-26 09:17:31-07:00,Tuesday,232,240,9,912712325056073728,@AirbnbHelp You sent us possible alternative bookings that after contacting weren't available. We now have paid sig… https://t.co/pdbqU4cTRB,912712748945039360,2.93333333333
2017-09-26 09:15:31-07:00,suzboop,2017-09-26 09:15:31-07:00,Tuesday,5684,3707,9,,"Hey @AirbnbHelp I spent a long time writing review abt dishonest host, &amp; my review isn't posted. Why not? Want to l… https://t.co/s6Nxx6qEw3",912712248157650944,8.65
2017-09-26 09:12:46-07:00,SkyhawkKelso,2017-09-26 09:12:46-07:00,Tuesday,232,240,9,912711083026190336,@AirbnbHelp Booking and an automated message as a review. That doesn't do justice for the inconvenience and extra m… https://t.co/y3VBZkjvJf,912711552935108608,0.0
2017-09-26 09:10:54-07:00,SkyhawkKelso,2017-09-26 09:10:54-07:00,Tuesday,232,240,9,912708908027928581,@AirbnbHelp You have already been in contact with my wife. The penalty for a host cancellation is ludicrous. This h… https://t.co/t52YoD4mpu,912711083026190336,4.93333333333
2017-09-26 08:57:34-07:00,SkyhawkKelso,2017-09-26 08:57:34-07:00,Tuesday,232,240,8,912706033096822788,@AirbnbHelp And we can't even leave our own review! It is automated. Future guest should be made aware of the host irresponsibly.,912707729998979073,0.0
2017-09-26 08:57:29-07:00,sidharathc,2017-09-26 08:57:29-07:00,Tuesday,648,798,8,912699877590740993,@AirbnbHelp Appreciate the quick response!,912707708708638720,1.85
2017-09-26 08:55:14-07:00,pascalpp,2017-09-26 08:55:14-07:00,Tuesday,546,212,8,,@AirbnbHelp I’ve turned off email for messages but I still get an email for every message from guests and my co-hos… https://t.co/e1LjEeUHMR,912707139549978626,5.31666666667
2017-09-26 08:53:39-07:00,SkyhawkKelso,2017-09-26 08:53:39-07:00,Tuesday,232,240,8,912706033096822788,@AirbnbHelp What good does that do the guest. Who now is stuck less then a week out. Airbnb has 4% of bookings left… https://t.co/aYSKxfZSM6,912706743729303553,8.6
2017-09-26 08:53:16-07:00,vnevah,2017-09-26 08:53:16-07:00,Tuesday,467,541,8,912705946832564230,@AirbnbHelp Or perhaps you would like to come and smell the stale piss for yourself?,912706644668186624,0.0
2017-09-26 08:52:34-07:00,vnevah,2017-09-26 08:52:34-07:00,Tuesday,467,541,8,912705946832564230,@AirbnbHelp What is there to investigate? Would you like the links to Instagram where you can see the criminal damage taking place?,912706471737085957,0.0
2017-09-26 08:40:36-07:00,RodrigoToledo,2017-09-26 08:40:36-07:00,Tuesday,444,612,8,,@AirbnbHelp u are my last piece of hope after being chasing every kind of channel at Airbnb to get my 1042S form. Why Airbnb is hiding info?,912703457655746560,5.16666666667
2017-09-26 08:35:13-07:00,KSilly,2017-09-26 08:35:13-07:00,Tuesday,1289,972,8,,Hey @AirbnbHelp my res cancelled on me &amp; now I'm abt to be charged for a room suggested by a rep but it's 4 the wrong dates. A little help?,912702103562407937,6.5
2017-09-26 08:33:13-07:00,vnevah,2017-09-26 08:33:13-07:00,Tuesday,467,541,8,,So @AirbnbHelp I've got a bit bored waiting for you to call. Perhaps I should tweet some stuff?,912701600766013440,17.2666666667
2017-09-26 08:27:35-07:00,hondamikecom,2017-09-26 08:27:35-07:00,Tuesday,72,395,8,912699763652481024,@AirbnbHelp I love the compassion. Just for one second can you put yourself in our situation and with this be suitable for you.,912700185167499266,16.6833333333
2017-09-26 08:24:42-07:00,sidharathc,2017-09-26 08:24:42-07:00,Tuesday,648,798,8,912698719346348032,"@AirbnbHelp Done, let's see how long it takes now",912699457216622594,1.66666666667
2017-09-26 08:17:19-07:00,palashpjain,2017-09-26 08:17:19-07:00,Tuesday,191,345,8,912696249274552321,@AirbnbHelp Please check ... Dm,912697599806791680,0.0
2017-09-26 08:09:20-07:00,maragringo,2017-09-26 08:09:20-07:00,Tuesday,268,1264,8,,@AirbnbHelp my friend can’t use my referral code.  Would you please help.,912695589481189376,5.4
2017-09-26 08:04:09-07:00,hondamikecom,2017-09-26 08:04:09-07:00,Tuesday,72,395,8,,@Airbnb @AirbnbHelp After my wife gets bedbugs and has an allergic reaction.They give partial refund. #nocompassion https://t.co/CscIczWNgE,912694284721192960,10.9833333333
2017-09-26 07:37:21-07:00,eTechOps,2017-09-26 07:37:21-07:00,Tuesday,3376,3496,7,,Updates to #HurricaneMaria #puertorico @iaem portal @fema NBEOC notes &amp; Remote Sensing https://t.co/gEoBhXFn5r @cnn… https://t.co/dwsqmpFbDZ,912687541110870016,0.0
2017-09-26 07:21:58-07:00,wayner,2017-09-26 07:21:58-07:00,Tuesday,813,1768,7,912548964477673472,"@AirbnbHelp True, just asked for documentation that has already been provided.",912683670124716033,28.9333333333
2017-09-26 07:01:52-07:00,janadidthis,2017-09-26 07:01:52-07:00,Tuesday,946,792,7,912674678522744832,"@AirbnbHelp Thanks, sent a DM",912678612964343808,1.58333333333
2017-09-26 06:43:06-07:00,janadidthis,2017-09-26 06:43:06-07:00,Tuesday,946,792,6,,My ID photo is too demonic to pass @airbnb's checks @AirbnbHelp (I blame home affairs' filter),912673889880289281,3.13333333333
2017-09-26 06:41:36-07:00,naglaglasson,2017-09-26 06:41:36-07:00,Tuesday,1771,201,6,912663729883500544,"@AirbnbHelp Ouais. Ça va. :D
https://t.co/eTtYvwQcoX",912673512946417665,8.46666666667
2017-09-26 06:27:39-07:00,katie_gaztoggie,2017-09-26 06:27:39-07:00,Tuesday,2420,1067,6,912667375698370560,@AirbnbHelp Haha! Well I guess you could give me back my Summer months!? 😂,912670001248784385,0.0
2017-09-26 06:23:11-07:00,gerimagsakay,2017-09-26 06:23:11-07:00,Tuesday,743,284,6,,@AirbnbHelp need help! It's been over 15 days and I still haven't received my refund ☹️,912668877871386624,3.85
2017-09-26 06:18:14-07:00,immy_israel,2017-09-26 06:18:14-07:00,Tuesday,2,8,6,,@AirbnbHelp my currency keeps on changing from dollars.. if I look at other rooms on the site - the home page indicates Lei105 for example.,912667630552612865,6.91666666667
2017-09-26 06:04:56-07:00,ArkMovses,2017-09-26 06:04:56-07:00,Tuesday,5,33,6,912662642401169411,"@AirbnbHelp I have not cancelled any reservation, so can not bring an example, but if i cancel, can i still grade a… https://t.co/TLZYFn4945",912664285838536705,4.25
2017-09-26 06:03:22-07:00,CommonTroll,2017-09-26 06:03:22-07:00,Tuesday,140,211,6,,RT @AirbnbHelp: @Hannyness We get it ☕️,912663889980125186,0.0
2017-09-26 06:02:22-07:00,hydeparktours,2017-09-26 06:02:22-07:00,Tuesday,778,436,6,,.@AirbnbHelp I know that we can get this resolved!,912663637768196096,1.11666666667
2017-09-26 05:55:22-07:00,ArkMovses,2017-09-26 05:55:22-07:00,Tuesday,5,33,5,,"@AirbnbHelp Hello dear Airbnb team, can I grade and leave a review for the property, although I have cancelled my reservation? thanxx",912661878236762112,3.05
2017-09-26 05:30:51-07:00,vnevah,2017-09-26 05:30:51-07:00,Tuesday,467,541,5,912611486840836096,@AirbnbHelp Hi. You still have not called me. I have now found video of the damage being done. Could you contact me.,912655706662285312,10.2166666667
2017-09-26 05:19:40-07:00,valeriochang,2017-09-26 05:19:40-07:00,Tuesday,13,29,5,909885797431693313,"@AirbnbHelp I reported/flagged the listing a week ago, yet it is still taking bookings. What going to happen to the reporting?",912652890711511040,28.3666666667
2017-09-26 05:13:11-07:00,mdeyerin,2017-09-26 05:13:11-07:00,Tuesday,36,115,5,912627112917504001,@eTechOps @Airbnb @CNN @AirbnbHelp Eric - DM me.,912651260603531264,0.0
2017-09-26 05:02:31-07:00,withlovefrombk,2017-09-26 05:02:31-07:00,Tuesday,1800,512,5,912637962764120064,@AirbnbHelp The person I spoke with on the phone said there is no way to elevate the matter. One person @Airbnb is holding everything up.,912648576123244544,0.0
2017-09-26 05:01:50-07:00,withlovefrombk,2017-09-26 05:01:50-07:00,Tuesday,1800,512,5,912637962764120064,@AirbnbHelp The Case Manager is not following up despite repeated calls. That is the problem.,912648402600693760,0.0
2017-09-26 04:11:18-07:00,withlovefrombk,2017-09-26 04:11:18-07:00,Tuesday,1800,512,4,,@AirbnbHelp I dm'ed documentation of everything please help me. I'm at the end of my rope,912635686049796098,9.03333333333
2017-09-26 04:08:22-07:00,Hannyness,2017-09-26 04:08:22-07:00,Tuesday,193,500,4,,RT @AirbnbHelp: @Hannyness We get it ☕️,912634948410073088,0.0
2017-09-26 03:55:05-07:00,eTechOps,2017-09-26 03:55:05-07:00,Tuesday,3376,3496,3,912628968955760640,@AirbnbHelp Thanks 4 quick reply! @AirbnbHelp Host (my brother) + 4 @Airbnb guests unaccounted any information woul… https://t.co/tWgERt8GPm,912631606845812736,0.0
2017-09-26 03:54:27-07:00,Coopdz21,2017-09-26 03:54:27-07:00,Tuesday,183,443,3,912630837392363520,"@Airbnb Had to fork out 340 euros to have the entire lock replaced, who’s reimbursing me for this @AirbnbHelp",912631445134258178,0.0
2017-09-26 03:50:38-07:00,withlovefrombk,2017-09-26 03:50:38-07:00,Tuesday,1800,512,3,,@AirbnbHelp Guest paid for damages over a week ago and @Airbnb will not close the case or release the funds. No one can give me any answers.,912630488556294145,2.75
2017-09-26 03:37:18-07:00,soloperairbnb,2017-09-26 03:37:18-07:00,Tuesday,0,1,3,912320923776233474,"@airbnb_it @Airbnb @AirbnbHelp @AirbnbCitizen @AirbnbEng ok, here we are again: where is my refound? No room, but also no money back!",912627132534329344,0.0
2017-09-26 03:37:14-07:00,eTechOps,2017-09-26 03:37:14-07:00,Tuesday,3376,3496,3,,"looking 4 help, no word from brother who runs @Airbnb property  Maricao #puertorico #maria https://t.co/UoUDrRtyzk @cnn @AirbnbHelp #smem",912627112917504001,7.36666666667
2017-09-26 03:31:42-07:00,MP_Elena,2017-09-26 03:31:42-07:00,Tuesday,40,137,3,,@AirbnbHelp es imposible contactar con vosotros. Desesperante.,912625720584818688,0.0
2017-09-26 03:25:15-07:00,ShahmilKhalid,2017-09-26 03:25:15-07:00,Tuesday,501,450,3,,"@AirbnbHelp Hello there, I can't proceed with the payment, it says 'we are unable to authorize the payment to your credit card'. Please help",912624096948535296,7.23333333333
2017-09-26 03:15:41-07:00,MimNorth,2017-09-26 03:15:41-07:00,Tuesday,2,5,3,912613876340084736,@AirbnbHelp That was your response 3 days ago.,912621690433294337,11.4666666667
2017-09-26 03:11:53-07:00,aimee1986,2017-09-26 03:11:53-07:00,Tuesday,5196,4892,3,912618596475588608,@AirbnbHelp test it your end :),912620736786911232,0.0
2017-09-26 03:11:45-07:00,aimee1986,2017-09-26 03:11:45-07:00,Tuesday,5196,4892,3,912618596475588608,"@AirbnbHelp sorry it was safari I am using, the search experience is really poor, buttons are not clickable so thou… https://t.co/Fo3jP2U1cG",912620700384493570,5.81666666667
2017-09-26 03:06:00-07:00,muralidharaKN,2017-09-26 03:06:00-07:00,Tuesday,12,31,3,912618922276458497,@AirbnbHelp sent DM with my mail id,912619252330500097,19.0166666667
2017-09-26 03:02:41-07:00,IndefiniteAdven,2017-09-26 03:02:41-07:00,Tuesday,3902,1548,3,,@AirbnbHelp why is it so hard to get in touch with you? I've had yet more fraudulent activity on my card as Airbnb payments I need to report,912618418146353154,9.8
2017-09-26 02:58:31-07:00,vivrelibre2012,2017-09-26 02:58:31-07:00,Tuesday,22,63,2,,@AirbnbHelp is there no way for a factory to book an airbnb place for his custom or visitors ?,912617371914948608,6.75
2017-09-26 02:55:33-07:00,aimee1986,2017-09-26 02:55:33-07:00,Tuesday,5196,4892,2,,@AirbnbHelp your site search is hard to use on chrome (macbook air)...,912616624171229185,7.83333333333
2017-09-26 02:34:33-07:00,MimNorth,2017-09-26 02:34:33-07:00,Tuesday,2,5,2,911531009962909696,@AirbnbHelp He's still not got back to me!,912611341042700288,10.0833333333
2017-09-26 02:25:31-07:00,vnevah,2017-09-26 02:25:31-07:00,Tuesday,467,541,2,912601836716163072,@AirbnbHelp You need to contact me now. And more to the point what is stopping her doing this to someone else this weekend?,912609064231849984,9.61666666667
2017-09-26 02:25:00-07:00,vnevah,2017-09-26 02:25:00-07:00,Tuesday,467,541,2,912601836716163072,@AirbnbHelp She is still an active profile on the site and now you have removed all the reservation details from my… https://t.co/K6BNachlYF,912608938230796288,0.0
2017-09-26 02:12:16-07:00,snoopemily_,2017-09-26 02:12:16-07:00,Tuesday,1093,1544,2,912596408242524161,@AirbnbHelp Had to find another place as owner claims to of never got any of my messages very disappointing for my first time using air BnB,912605732356349957,0.0
2017-09-26 01:51:41-07:00,ashwindwivedi,2017-09-26 01:51:41-07:00,Tuesday,196,84,1,,Hey @AirbnbHelp unable to make a booking cause the OTP SMS isn’t reaching my India phone number. Please help!,912600550243319809,1.75
2017-09-26 01:44:20-07:00,vnevah,2017-09-26 01:44:20-07:00,Tuesday,467,541,1,912587655048601605,@AirbnbHelp The Police now require information from you. Can this please be escalated,912598700320542720,12.45
2017-09-26 00:51:11-07:00,BHB6264LIFE,2017-09-26 00:51:11-07:00,Tuesday,19,103,0,912315642325405699,@AirbnbHelp Still no contact now 4 days later... this is a joke..,912585326933057536,0.0
2017-09-26 00:49:18-07:00,vnevah,2017-09-26 00:49:18-07:00,Tuesday,467,541,0,,So @AirbnbHelp if you could get back to me today that would be great. Preferably before I find anymore bodily fluids.,912584852410699776,11.1333333333
2017-09-26 00:32:08-07:00,LilySheringham,2017-09-26 00:32:08-07:00,Tuesday,9,71,0,,@AirbnbHelp terrible experience and no help from Airbnb team to fairly resolve it. Apparently my holiday pain is 'subjective'.,912580533556740097,17.65
2017-09-26 00:01:21-07:00,martinapaukova,2017-09-26 00:01:21-07:00,Tuesday,431,144,0,912353682745937923,"@AirbnbHelp All solved, thanks so super much 🙏🏻 #loveairbnbagain",912572783569379328,0.0
2017-09-25 23:43:06-07:00,HmmKiki,2017-09-25 23:43:06-07:00,Monday,522,472,23,912567983515602944,@AirbnbHelp She's since removed the listing and will not even offer a middle (lower) ground offering. Hugely dissat… https://t.co/fidVzpl5nJ,912568192010260482,34.85
2017-09-25 23:42:16-07:00,HmmKiki,2017-09-25 23:42:16-07:00,Monday,522,472,23,,Having a huge discrepancy with an @AirbnbHelp host price and what she says via email. A trip difference + big booking fee.,912567983515602944,0.0
2017-09-25 23:37:44-07:00,baby_niths,2017-09-25 23:37:44-07:00,Monday,664,1135,23,912366472923672577,@AirbnbHelp thanks airbnb..i've sent in another DM urgently..could you kindly assist on that 😊,912566842249551872,36.4333333333
2017-09-25 21:56:53-07:00,wayner,2017-09-25 21:56:53-07:00,Monday,813,1768,21,912328987673792512,@AirbnbHelp Pretty shocked at the customer experience given how exceptional the team is cc: @alexoid,912541460758589440,0.0
2017-09-25 21:54:21-07:00,wayner,2017-09-25 21:54:21-07:00,Monday,813,1768,21,912328987673792512,"@AirbnbHelp It's been over 24 hrs, I had to book a hotel (1k revenue lost), I've uploaded my ID, credit card statem… https://t.co/5gRs0awBOq",912540824507789312,32.35
2017-09-25 21:38:10-07:00,CaitieRage,2017-09-25 21:38:10-07:00,Monday,12353,1127,21,912533457452044288,@xoAbbeyMarsxo @Airbnb @AirbnbHelp Life desn't happen these days without an e-mail address lol,912536753986191360,0.0
2017-09-25 21:37:49-07:00,CaitieRage,2017-09-25 21:37:49-07:00,Monday,12353,1127,21,912533457452044288,@xoAbbeyMarsxo @Airbnb @AirbnbHelp It never asked us for one silly,912536664555188224,0.0
2017-09-25 21:25:04-07:00,xoAbbeyMarsxo,2017-09-25 21:25:04-07:00,Monday,2825,2248,21,912511702268231680,@CaitieRage @Airbnb @AirbnbHelp Neither of you have an email address?! Just make one rn!,912533457452044288,0.0
2017-09-25 20:56:28-07:00,yeltsinseal,2017-09-25 20:56:28-07:00,Monday,18,96,20,,@AirbnbHelp Your description field is wrong :( https://t.co/zNm4FeEAxW,912526259829317632,887.683333333
2017-09-25 20:48:16-07:00,AirbnbMySpace,2017-09-25 20:48:16-07:00,Monday,0,1,20,912339369259827200,@AirbnbHelp Done. The forums are blowing up with the topic - love to be able to bring an answer.,912524194319040513,14.6166666667
2017-09-25 20:41:55-07:00,CaitieRage,2017-09-25 20:41:55-07:00,Monday,12353,1127,20,912516014134513664,@AirbnbHelp It never asked us for an e-mail address. that's part of the problem,912522596482129920,8.6
2017-09-25 20:36:05-07:00,crystalchess3,2017-09-25 20:36:05-07:00,Monday,219,266,20,912218579487076352,@AirbnbHelp sent you back a message @AirbnbHelp,912521128806981632,1.1
