,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id
696,AirbnbHelp,2017-09-26 03:22:40-07:00,Tuesday,50454,6005,3,912616650553348097,"@Dus_Tee_ Hi Suki, as long as it can be processed as credit, you should be able to pay with it 🙂 https://t.co/IwmF0sgvTu",912623446680535040
697,AirbnbHelp,2017-09-26 03:17:34-07:00,Tuesday,50454,6005,3,912620700384493570,@aimee1986 as these browsers are best optimized for our site. Thanks Aimee! 2/2,912622164205023239
698,AirbnbHelp,2017-09-26 03:17:26-07:00,Tuesday,50454,6005,3,912620700384493570,@aimee1986 We do recommend using Google Chrome or Mozilla Firefox as your internet browser when using Airbnb 1/2,912622131376254976
699,AirbnbHelp,2017-09-26 03:16:55-07:00,Tuesday,50454,6005,3,912618678809702400,"@JonErik73 visit https://t.co/hNzpRSZZtt. Going forward, if you let us know of issues during the booking, we can re… https://t.co/s1XXw3C2yr",912622000350404609
700,AirbnbHelp,2017-09-26 03:16:31-07:00,Tuesday,50454,6005,3,912618678809702400,@JonErik73 Hi Jon-Erik. Sorry to see this. We located your profile and it looks like the booking has concluded. If… https://t.co/Z6dysJxABQ,912621900635021313
701,AirbnbHelp,2017-09-26 03:13:55-07:00,Tuesday,50454,6005,3,912571599735357440,@Hannyness We get it ☕️,912621244406788096
702,AirbnbHelp,2017-09-26 03:12:29-07:00,Tuesday,50454,6005,3,912618418146353154,@IndefiniteAdven email requesting additional information on the charge. Please reply directly to this email and our… https://t.co/HmPWABVHji,912620886343249920
703,AirbnbHelp,2017-09-26 03:12:14-07:00,Tuesday,50454,6005,3,912618418146353154,"@IndefiniteAdven Hi Sam, we're very sorry to hear this. We've escalated this to our specialized team to investigate… https://t.co/kA33QLSDN8",912620821864177664
704,AirbnbHelp,2017-09-26 03:08:15-07:00,Tuesday,50454,6005,3,912282744373182465,"@signorwut Ci dispiace per la tua esperienza. Se vuoi scriverci un messaggio privato, ci farebbe piacere aiutarti!… https://t.co/qxTum7pZ9J",912619818536271892
705,AirbnbHelp,2017-09-26 03:05:16-07:00,Tuesday,50454,6005,3,912617371914948608,"@vivrelibre2012 Hi there, thank you for reaching out. We've got your DM and will follow up there.",912619071656652800
706,AirbnbHelp,2017-09-26 03:04:41-07:00,Tuesday,50454,6005,3,912615640451645440,"@muralidharaKN Hi Murali, we'd like to follow up with you on this issue. Could you DM your email address linked to… https://t.co/ee53Oupx8u",912618922276458497
707,AirbnbHelp,2017-09-26 03:03:23-07:00,Tuesday,50454,6005,3,912616624171229185,"@aimee1986 Hi Aimee, is there anything that we can help you with? If so, do let us know 😉",912618596475588608
708,AirbnbHelp,2017-09-26 02:44:38-07:00,Tuesday,50454,6005,2,912611341042700288,"@MimNorth Hi Mimi, we apologise for this delay and we've asked your case manager to reach out to you as soon as possible. Thank you",912613876340084736
709,AirbnbHelp,2017-09-26 02:35:08-07:00,Tuesday,50454,6005,2,912609064231849984,@vnevah Hi Victoria. We've updated the case and our team will contact you asap. Thanks.,912611486840836096
710,AirbnbHelp,2017-09-26 02:14:11-07:00,Tuesday,50454,6005,2,912605542417387520,"@lucyyelberg Hi Lucy, can you please DM us more information and your email address so we can follow up right away?… https://t.co/xaUkJL2hlB",912606216093880320
711,AirbnbHelp,2017-09-26 01:56:47-07:00,Tuesday,50454,6005,1,912598700320542720,"@vnevah Hi there, requests of this nature should be addressed to the following email: LEOinfo@airbnb.com. Hope this helps!",912601836716163072
712,AirbnbHelp,2017-09-26 01:53:26-07:00,Tuesday,50454,6005,1,912600550243319809,"@ashwindwivedi Hi Ashwin, we'd like to follow up. Could you please DM us your email and more information? Thank you https://t.co/WCQEFGIlXC",912600993308782592
713,AirbnbHelp,2017-09-26 01:35:13-07:00,Tuesday,50454,6005,1,912594389603463168,@snoopemily_ is anything we can lend a hand with? Thanks 2/2,912596408242524161
714,AirbnbHelp,2017-09-26 01:34:52-07:00,Tuesday,50454,6005,1,912594389603463168,@snoopemily_ Hi Emily. We can see that you were in touch with our agent Jose recently. Can you take a look at his l… https://t.co/zlFhSlmJqG,912596319113445381
715,AirbnbHelp,2017-09-26 01:28:28-07:00,Tuesday,50454,6005,1,912567556678053889,@marduel We're sorry you feel this way. We've issued our final decision and will disengage from further discussion on this topic. Thanks,912594708974710784
716,AirbnbHelp,2017-09-26 01:10:53-07:00,Tuesday,50454,6005,1,912588146713427968,"@muralidharaKN Hi Murali, sorry to hear about your experience. Is there anything that we can help with? If so, plea… https://t.co/IQ2YCq4veS",912590282981613569
717,AirbnbHelp,2017-09-26 01:10:42-07:00,Tuesday,50454,6005,1,912588146713427968,@muralidharaKN linked to your account &amp; we'll follow-up with you as needed. Thanks! 2/2,912590239838990337
718,AirbnbHelp,2017-09-26 01:00:26-07:00,Tuesday,50454,6005,1,912584852410699776,@vnevah together to resolve this issue. Thank you for your continued patience. 2/2,912587655048601605
719,AirbnbHelp,2017-09-26 01:00:20-07:00,Tuesday,50454,6005,1,912584852410699776,"@vnevah Hi Victoria, we apologize for the delay. We've further updated your case and your case manager will be in t… https://t.co/YEncpCivfa",912587629580996609
720,AirbnbHelp,2017-09-26 00:55:29-07:00,Tuesday,50454,6005,0,912582101773385729,"@nahturrlee Hi Nat, we can look into this closely &amp; follow-up for you. Could you DM us your email address, please?… https://t.co/o8Qz5VmDQc",912586407234981888
721,AirbnbHelp,2017-09-26 00:50:56-07:00,Tuesday,50454,6005,0,912577953548005376,"@noenemies experience! If you need further assistance, do DM your email address linked to your account and more det… https://t.co/7VAxgeFDNc",912585265604161536
722,AirbnbHelp,2017-09-26 00:50:50-07:00,Tuesday,50454,6005,0,912577953548005376,"@noenemies Hi Ron, we're here to help! Could you check if your app is updated to the latest version? On another not… https://t.co/GwQizwapAu",912585238701801472
723,AirbnbHelp,2017-09-26 00:49:47-07:00,Tuesday,50454,6005,0,912580533556740097,"@LilySheringham Hi Lily, we are here to help! Would you be able to DM us with more information pertaining to the trip? Thank you.",912584972145393664
724,AirbnbHelp,2017-09-26 00:31:17-07:00,Tuesday,50454,6005,0,912575434981699584,"@ClynnNg Hi Clynn, are you having issues with verifying your ID? Could you DM your email address linked to account… https://t.co/SW4F8OknZG",912580317394989056
725,AirbnbHelp,2017-09-26 00:17:57-07:00,Tuesday,50454,6005,0,912568192010260482,"@HmmKiki Hi there, we're sorry to hear of this experience and want to look into it. Please DM us your reservation c… https://t.co/d1pnEAQthA",912576964275433472
726,AirbnbHelp,2017-09-26 00:14:10-07:00,Tuesday,50454,6005,0,912566842249551872,@baby_niths We got your DM and we've also replied you there. Thank you!,912576010352291840
727,AirbnbHelp,2017-09-25 23:59:43-07:00,Monday,50454,6005,23,912569445695889408,@min17_aaa 画像をお受取いただく事ができます。是非お試しいただき、問題がある場合にはサポートさせていただきますので是非お知らせくださいませ。(2/2),912572374045872128
728,AirbnbHelp,2017-09-25 22:59:11-07:00,Monday,50454,6005,22,912556428983980033,"@KEDockerill Hi, Kelly. We're here to help. Could you DM us the reservation code, please? We'll have a member of th… https://t.co/oomZBqhUYs",912557140111429632
729,AirbnbHelp,2017-09-25 22:26:42-07:00,Monday,50454,6005,22,912540824507789312,"@wayner Hi Wayne, we're sorry for the wait. We see that the case manager is currently reviewing your account and wi… https://t.co/2qiuganBKU",912548964477673472
730,AirbnbHelp,2017-09-25 21:52:11-07:00,Monday,50454,6005,21,912538140182700032,@kakabura1 Let us help you with your options. Please DM us the reservation code. Helpful info on cancellation polic… https://t.co/9XsE77kAVR,912540281207128064
731,AirbnbHelp,2017-09-25 21:02:53-07:00,Monday,50454,6005,21,912524194319040513,@AirbnbMySpace We've received your DM and will follow up there shortly. Thanks!,912527874195849217
732,AirbnbHelp,2017-09-25 20:50:31-07:00,Monday,50454,6005,20,912522596482129920,"@CaitieRage Hi Caitie, would you be able to take a screenshot and DM it to us? So that we can take appropriately assist you. Thank you!",912524760839540736
733,AirbnbHelp,2017-09-25 20:37:11-07:00,Monday,50454,6005,20,912521128806981632,@crystalchess3 We got your DM &amp; we have replied you there. Thank you!,912521404486225920
734,AirbnbHelp,2017-09-25 20:33:44-07:00,Monday,50454,6005,20,912519313659219969,"@shybk8 Wow, that's weird. Shai, could you please DM your email address so that we can look into this? Thank you. W… https://t.co/4IvhMriVS0",912520535141228544
735,AirbnbHelp,2017-09-25 20:32:36-07:00,Monday,50454,6005,20,912508276016844800,@Destijl1986 Please look out for an email on our end for an update by our team member. We appreciate your understanding and patience. (2/2),912520251119689728
736,AirbnbHelp,2017-09-25 20:32:22-07:00,Monday,50454,6005,20,912508276016844800,"@Destijl1986 Thank you, Damien, for letting us know about your experience. Your experience with us is our priority,… https://t.co/7yYiW9TzJl",912520195188633600
737,AirbnbHelp,2017-09-25 20:21:06-07:00,Monday,50454,6005,20,912511458067456000,"@viviennelp Yes, this experience has gone live. You should be able to locate it through the link above. Thank you.",912517356118794240
738,AirbnbHelp,2017-09-25 20:15:46-07:00,Monday,50454,6005,20,912511132950183936,"@CaitieRage Hey Catie, thanks for reaching out! Could you DM us the email address linked to your Airbnb profile, pl… https://t.co/Tu6ZVokueJ",912516014134513664
739,AirbnbHelp,2017-09-25 20:03:11-07:00,Monday,50454,6005,20,912508225798443009,"@taramanisbenson Could you DM us your email, please? We'll have a specialist reach out to you &amp; further help. Thanks, Tara!",912512848747745280
740,AirbnbHelp,2017-09-25 19:54:40-07:00,Monday,50454,6005,19,912506713827397632,"@wanderingjoe72 Hi, thank you for your feedback and we've noted it down. DM us more details if we can be of further assistance.",912510703520632838
741,AirbnbHelp,2017-09-25 19:46:10-07:00,Monday,50454,6005,19,912505045073006592,"@viviennelp Hi Vivienne, all experience updates can be found on this page: https://t.co/3jMBIdk5iF. We'd advise you to take a look there.",912508566589853696
742,AirbnbHelp,2017-09-25 19:43:01-07:00,Monday,50454,6005,19,912506421920587776,"@taramanisbenson Hi, Tara. Could help us do clear cache &amp; delete browsing history and try again? If the problem per… https://t.co/2OKFwn1I0h",912507773979676672
743,AirbnbHelp,2017-09-25 19:30:28-07:00,Monday,50454,6005,19,912501937731403777,"@abbyindreamland Could you try to clear your computer cache &amp; cookies? If the issue persists, DM us your email so w… https://t.co/LogEEPeHWv",912504613449891840
744,AirbnbHelp,2017-09-25 19:30:03-07:00,Monday,50454,6005,19,912499990861307909,"@AndreaGacs Could you check if your mobile app is updated to the latest version, Andrea? Let us know if it works.",912504508818886658
745,AirbnbHelp,2017-09-25 19:20:56-07:00,Monday,50454,6005,19,912500888148865025,"@Ombresque Thanks! We'll be responding to it, directly, in just a moment.",912502216283627522
746,AirbnbHelp,2017-09-25 19:10:09-07:00,Monday,50454,6005,19,912498723384647681,"@Ombresque Hi, we'd be happy to help. Can you please DM your email address and reservation code so that we can loca… https://t.co/X2gCAyNrGI",912499502183043072
747,AirbnbHelp,2017-09-25 18:58:51-07:00,Monday,50454,6005,18,912494303427035137,"@juliangreene Thank you, Julian. We have responded to your DM. Please follow up with us there. Thank you.",912496658897924096
748,AirbnbHelp,2017-09-25 18:58:33-07:00,Monday,50454,6005,18,912495701199798272,@AndreaGacs We want to help. Please clear your cache and cookie files and log into Airbnb again using the Google Ch… https://t.co/R1z880g38h,912496581450063872
749,AirbnbHelp,2017-09-25 18:50:44-07:00,Monday,50454,6005,18,912493250539384833,@bjerome01 Clear your cache &amp; cookies and we suggest using the most up-to-date version of Google Chrome or Mozilla… https://t.co/DQ7HS69ULo,912494614485114880
750,AirbnbHelp,2017-09-25 18:48:30-07:00,Monday,50454,6005,18,912493153239945219,@juliangreene Hi Julian. Can you DM us your email so we can locate your account and take a look? We're here to help.,912494053010362368
751,AirbnbHelp,2017-09-25 18:47:46-07:00,Monday,50454,6005,18,912493209258827776,"@victoreliguzman Hi Victor, we're here to help. Please DM us with your email address and more information. We're standing by.",912493868330967040
752,AirbnbHelp,2017-09-25 18:46:50-07:00,Monday,50454,6005,18,912489132575875077,"@jessica_cherok We've located your account and we've sent you an email, Jessica. We'll follow up with you from there.",912493635400237056
753,AirbnbHelp,2017-09-25 18:34:40-07:00,Monday,50454,6005,18,912490243877687296,"@girassoisemjunh Hi Shirley, we're happy to hear this. Please let us know if you need assistance in the future, we're here to help.",912490572304306176
754,AirbnbHelp,2017-09-25 18:34:00-07:00,Monday,50454,6005,18,912489243288539136,"@skiwakechik Hi Lillie, we're sorry to hear about this. Please DM us the email address associated with your account… https://t.co/tlTwqIXc8B",912490406146904064
755,AirbnbHelp,2017-09-25 18:31:36-07:00,Monday,50454,6005,18,912479940322512897,"@CherlizSCohen Oh no, we're sorry to hear that. Please feel free to DM us your email tied to account, we'll see what we can do, thank you.",912489802179760128
756,AirbnbHelp,2017-09-25 18:21:39-07:00,Monday,50454,6005,18,912471575697358853,"@mmmdailey Hi Melissa, we're here to help. You can find out more info here: https://t.co/cQKde3SflG. Thank you.",912487296502566912
757,AirbnbHelp,2017-09-25 18:02:56-07:00,Monday,50454,6005,18,912479421549785089,"@joanna_haddock Hi Joanna, the delay is due to processing time by your bank after we have released your refund, so… https://t.co/dkSzh2KRuL",912482586504687617
758,AirbnbHelp,2017-09-25 17:58:27-07:00,Monday,50454,6005,17,912477792415227904,@LCBPhotography1 We're happy to help. We've just replied to your DM with further instructions. Please let us know i… https://t.co/ABML3wOvxG,912481458828267520
759,AirbnbHelp,2017-09-25 17:40:19-07:00,Monday,50454,6005,17,912475483887083525,@TheAdoredLife We're happy to help. Please DM us your account email and reservation code so we can investigate and assist you directly.,912476896180531200
760,AirbnbHelp,2017-09-25 17:35:18-07:00,Monday,50454,6005,17,912474496212328450,@LCBPhotography1 We want to help. Please DM us your account email so we can investigate and assist you directly.,912475631002226689
761,AirbnbHelp,2017-09-25 17:33:53-07:00,Monday,50454,6005,17,912470823365050369,@tashwainberg We've located your case manager and updated the information. They will contact you as soon as possibl… https://t.co/rKNqIHUP0Y,912475277275615232
762,AirbnbHelp,2017-09-25 17:24:04-07:00,Monday,50454,6005,17,912470736605974529,@RTWgirl_ We've received your DM and will follow up shortly. Keep a lookout for our response. Thank you!,912472804892794881
763,AirbnbHelp,2017-09-25 17:15:23-07:00,Monday,50454,6005,17,912466532034318336,"@JasonKnightPhD Hi Jason, we want to help. It's best to use the Google Chrome browser on your laptop or mobile devi… https://t.co/lXJtyeNx2o",912470622487367682
764,AirbnbHelp,2017-09-25 17:07:57-07:00,Monday,50454,6005,17,912464141402595328,@tatiennebee 2/2 The full-service website is available on your computer or mobile device for uniform performance anytime.,912468752016510977
765,AirbnbHelp,2017-09-25 17:05:04-07:00,Monday,50454,6005,17,912464141402595328,@tatiennebee We're happy to help. The Mobile application is designed to function in a variety of devices and operating systems. 1/2,912468023474352129
766,AirbnbHelp,2017-09-25 16:50:24-07:00,Monday,50454,6005,16,912459467832348672,@thisis_drB We are sorry to hear this and want to look into this. Can you please DM your email address and a teleph… https://t.co/24DLR5hc4r,912464335171149824
767,AirbnbHelp,2017-09-25 16:48:35-07:00,Monday,50454,6005,16,912459365608701952,@tatiennebee We want to help. It's always best to use the Chrome browser on your laptop or mobile device for best p… https://t.co/W6yrI7Bnm5,912463874800185344
768,AirbnbHelp,2017-09-25 16:04:05-07:00,Monday,50454,6005,16,912449814465478656,@MinimumWager We are sorry to hear this and here to help. Please DM an email address and phone number on your accou… https://t.co/YBf6DTXFmy,912452677010935808
769,AirbnbHelp,2017-09-25 15:53:47-07:00,Monday,50454,6005,15,912448276154200065,"@edwardaydin For security reasons we cannot discuss your friend's account with you. A DM is a Direct Message, which… https://t.co/bqt1TWvif5",912450083697852417
770,AirbnbHelp,2017-09-25 15:47:52-07:00,Monday,50454,6005,15,912438210407546881,"@ChrisChristophr Hi, here is more info on when Airbnb will provide a 1099 - https://t.co/fOLhaCvVYs. If you qualify… https://t.co/VNiParRRB6",912448596590694400
771,AirbnbHelp,2017-09-25 15:42:13-07:00,Monday,50454,6005,15,912445349041762304,@edwardaydin We're sorry to hear this. Please have your friend DM us @AirbnbHelp with more info so we can look into this. Thank you.,912447176479055874
772,AirbnbHelp,2017-09-25 15:34:47-07:00,Monday,50454,6005,15,912430849416507392,"@shannemarie Hi Shanne, our apologies for the delay! We have responded to your DM.",912445302006743041
773,AirbnbHelp,2017-09-25 15:23:16-07:00,Monday,50454,6005,15,912441125952217088,@s_hairstylist In any of these situations Airbnb is here to support you to make things right or find new accommodat… https://t.co/zWpwlECN8H,912442405038755840
774,AirbnbHelp,2017-09-25 15:16:46-07:00,Monday,50454,6005,15,912440244862988290,"@marinavance Hi Mariana, we're sorry to hear this. Please DM us your email address and reservation code so we can l… https://t.co/2iIOduRtOX",912440767972560896
775,AirbnbHelp,2017-09-25 15:14:22-07:00,Monday,50454,6005,15,912438511244054530,"@_EmptyJay Hi Matthew, we're here to help. Can you please DM your email to us @AirbnbHelp so we can locate the acco… https://t.co/ROTFUwr4qf",912440166194843650
776,AirbnbHelp,2017-09-25 15:02:36-07:00,Monday,50454,6005,15,912426750809866240,@starlightgrove Hi Greg. We encourage you to check out our careers page as it will list any current openings: https://t.co/XCln95HRlf,912437206383505408
777,AirbnbHelp,2017-09-25 14:57:18-07:00,Monday,50454,6005,14,912432971260493825,"@JoCritchley Hi Joanne, we're sorry about your experience. Please DM your email and a booking code so we can help a… https://t.co/G6Stm3tA5W",912435869184856067
778,AirbnbHelp,2017-09-25 14:33:30-07:00,Monday,50454,6005,14,912426206552838144,"@ciatog7 Hi Eithne, providing identification is part of our communities safety system. Here is a link with more inf… https://t.co/QJXGyUXtzV",912429882759614467
779,AirbnbHelp,2017-09-25 14:27:14-07:00,Monday,50454,6005,14,912426522203398144,@TheOahuAgent We want to help. We've just replied to your DM with further instructions. Please let us know if there… https://t.co/Ls0mFxFfpy,912428302941523969
780,AirbnbHelp,2017-09-25 14:21:20-07:00,Monday,50454,6005,14,912422717185576960,@AmanChandhok1 We want to help. We've just replied to your DM with more information. Please let us know if you still need any assistance.,912426820997443584
781,AirbnbHelp,2017-09-25 14:12:30-07:00,Monday,50454,6005,14,912420811826278401,@ElliottStMiss We're always happy to help. Please don't hesitate to let us know if there is ever anything you need.,912424596816711680
782,AirbnbHelp,2017-09-25 14:04:11-07:00,Monday,50454,6005,14,912420805975461889,@_gabrieldeolive Como podemos ajudar? Manda via DM o email da conta Airbnb + localizador da reserva + relato do pro… https://t.co/gKOVqLX3kQ,912422505327075328
783,AirbnbHelp,2017-09-25 14:03:41-07:00,Monday,50454,6005,14,912419360945446914,"@AmanChandhok1 Hi Aman, we want to help. Please DM us your account email so we can investigate and assist you directly.",912422377220427778
784,AirbnbHelp,2017-09-25 14:02:11-07:00,Monday,50454,6005,14,912419063124475905,@TheOahuAgent We want to help. Please DM us the account email so we can investigate and assist directly.,912421998923481088
785,AirbnbHelp,2017-09-25 13:56:49-07:00,Monday,50454,6005,13,912419087518748672,"@rtjpoet Hi there, we're here to help. Please DM us your email address and screenshots of your issue so we can follow up.",912420648261230593
786,AirbnbHelp,2017-09-25 13:47:47-07:00,Monday,50454,6005,13,912413005299818496,@LeerbeckMeyer We've just replied to your DM with further instructions. Please don't hesitate to let us know if the… https://t.co/WurYkQDsGD,912418376143790080
787,AirbnbHelp,2017-09-25 13:46:24-07:00,Monday,50454,6005,13,912417198349651968,@FarrahSolim We are sorry to hear this and here to help. Please DM your email address and reservation code so we ca… https://t.co/Kbv3VWemx0,912418029941788672
788,AirbnbHelp,2017-09-25 13:40:11-07:00,Monday,50454,6005,13,912415332689641477,"@beautifulbuffe Hi Elizabeth, we're here to help. Please DM us your email address and reservation code so we can lo… https://t.co/JDbkPMOxri",912416462274535426
789,AirbnbHelp,2017-09-25 13:17:10-07:00,Monday,50454,6005,13,912401215199285253,@ericthedog We are sorry to hear this &amp; here to help. We've assigned a case manager to follow up with you and help you out. Thanks!,912410673409331201
790,AirbnbHelp,2017-09-25 12:55:51-07:00,Monday,50454,6005,12,912402201498329089,"@annabel_lea Hi Lia, we're happy we could help! Please don't hesitate to DM us if there's anything else you need. We're always here for you!",912405307359465473
791,AirbnbHelp,2017-09-25 12:52:29-07:00,Monday,50454,6005,12,912398021739945984,"@tomfitch Hello Tom, we are sorry to hear this &amp; here to help. We've assigned a case manager to follow up with you. Thanks.",912404460286218241
792,AirbnbHelp,2017-09-25 12:49:45-07:00,Monday,50454,6005,12,912399213572456448,@shannemarie Thanks for the update. We have received your direct message and will be responding shortly. Thank you for your patience.,912403773707956224
793,AirbnbHelp,2017-09-25 12:49:35-07:00,Monday,50454,6005,12,912397768114581504,@MichalReed13 We want to help. We've escalated your case to our payments team to best assist your needs. They will… https://t.co/qkKVdmJCdE,912403730078814208
794,AirbnbHelp,2017-09-25 12:33:26-07:00,Monday,50454,6005,12,912399051731144705,@clawfire We've received your DM and will be replying shortly. Please keep a lookout for our response. Thank you!,912399664002953216
795,AirbnbHelp,2017-09-25 12:31:09-07:00,Monday,50454,6005,12,912397077681983489,@adilray Glad to hear!,912399089786085376
796,AirbnbHelp,2017-09-25 12:30:12-07:00,Monday,50454,6005,12,912396902813044738,@lysserbabes Happy to help! Please don't hesitate to DM us if there's anything else you need. We're always here for you!,912398850790486016
797,AirbnbHelp,2017-09-25 12:29:47-07:00,Monday,50454,6005,12,912395679103950849,"@Andreandrea Hi Andrea, we're sorry to hear about this experience. Could you DM us with more detail? We'd like to follow up with you.",912398746494828545
798,AirbnbHelp,2017-09-25 12:29:11-07:00,Monday,50454,6005,12,912395976626855936,"@clawfire Hi there, we're sorry to hear that and we'd like to help. Can you DM us your email address so we can take a closer look? Thanks.",912398596988899329
799,AirbnbHelp,2017-09-25 12:28:16-07:00,Monday,50454,6005,12,912397299485216768,@emiraharjunaidi We're happy to help. We've just replied to your DM with further instructions. Please let us know i… https://t.co/NamPdcXZZq,912398366709035009
800,AirbnbHelp,2017-09-25 12:24:30-07:00,Monday,50454,6005,12,912392599981486081,@brancereales We're happy to help. Host's and guests have 14 days to review each reservation. If only one submit's… https://t.co/RYYfd29idl,912397419517706241
801,AirbnbHelp,2017-09-25 12:23:32-07:00,Monday,50454,6005,12,912391676299063296,@MichalReed13 We're sorry for the delay and are here to help. We updated your case notes and asked that your Case M… https://t.co/fhOvbtQhsF,912397174289387520
802,AirbnbHelp,2017-09-25 12:22:13-07:00,Monday,50454,6005,12,912389977698443264,"@adilray Hi Adil, DM us the email address associated with your account and the reservation code. We'll help you get… https://t.co/bpMnamfiOs",912396844705222656
803,AirbnbHelp,2017-09-25 12:15:27-07:00,Monday,50454,6005,12,912391529775300608,"@tvgoddess47 Hi, as our system is automated the review period will be unable to be extended (… https://t.co/BR4z7GnT7o",912395138823000065
804,AirbnbHelp,2017-09-25 12:11:41-07:00,Monday,50454,6005,12,912390048137535489,"@emp3playa Hi Emily, thanks for reaching out. We'd like to look into this. Please DM us your account's email and confirmation. Thank you.",912394191606632448
805,AirbnbHelp,2017-09-25 12:01:52-07:00,Monday,50454,6005,12,912368812032368640,@OldSoulStef Hi there. The winners were selected the week of September 4th and notified by email within two weeks of that date.,912391721463492614
806,AirbnbHelp,2017-09-25 11:52:57-07:00,Monday,50454,6005,11,912385570667732992,@mosdefmikey We're happy to help. You can always DM us your account email and reservation code or call us at +1-415… https://t.co/36Dog4yAna,912389479436038144
807,AirbnbHelp,2017-09-25 11:50:28-07:00,Monday,50454,6005,11,912386606010650625,@lisamarieharney We're happy to help. We've replied to your DM with further instructions. Please let us know if you… https://t.co/mLLRh2lR5p,912388853624958978
808,AirbnbHelp,2017-09-25 11:44:09-07:00,Monday,50454,6005,11,912382738510024704,"@ashknierim Hey Ashley, we've replied to your DM. Take a look when you can. Thanks!",912387264008851456
809,AirbnbHelp,2017-09-25 11:38:11-07:00,Monday,50454,6005,11,912382296950370304,"@paulwoconnell Hi Paul, we would like to look into this further for you. Could you DM us with your account email an… https://t.co/IVaLYCIn2Q",912385762036994049
810,AirbnbHelp,2017-09-25 11:30:30-07:00,Monday,50454,6005,11,912380664993009666,"@zozzma Hi Sergejs, we have responded to your DM, so please take a look when you're able.",912383826449637376
811,AirbnbHelp,2017-09-25 11:23:20-07:00,Monday,50454,6005,11,912377927475572736,"@burakowsky Hi there, we're sorry to hear this and we would like to help. Could you DM us with your account email a… https://t.co/QpX1tk4pmK",912382023611895810
812,AirbnbHelp,2017-09-25 11:22:43-07:00,Monday,50454,6005,11,912377747087020033,"@abstractgroove We're sorry to hear that the host did not respond Simon, but encourage you to keep trying. Hosts ar… https://t.co/I6wzv469hb",912381869093785600
813,AirbnbHelp,2017-09-25 11:21:16-07:00,Monday,50454,6005,11,912380720416526336,"@lisamarieharney Hi Lisa, we have responded to your DM. Please follow up with us there. Thank you.",912381502654238727
814,AirbnbHelp,2017-09-25 11:00:30-07:00,Monday,50454,6005,11,912367557193097217,"@jacqmholder Hi Jaqueline, thanks for reaching out. Could you DM us your email address so we can look into this for you? Thank you.",912376279973945344
815,AirbnbHelp,2017-09-25 10:55:24-07:00,Monday,50454,6005,10,912366881931186176,"@SCravalho Hello, thanks for reaching out. More information on hosting can be found here: https://t.co/KOqnFFZMtO. We hope this helps!",912374995405373440
816,AirbnbHelp,2017-09-25 10:49:45-07:00,Monday,50454,6005,10,912369075929612288,"@KenGodsman Hi Kenny, we're truly sorry to hear that and we'd like to help. Can you DM us with your email address s… https://t.co/xKZhP3kCCV",912373572198428672
817,AirbnbHelp,2017-09-25 10:21:32-07:00,Monday,50454,6005,10,912359979633459200,"@baby_niths We found your DM, Nithya. Please check for our reply.",912366472923672577
818,AirbnbHelp,2017-09-25 10:03:04-07:00,Monday,50454,6005,10,912282337181827073,"@alovelydai We're sorry to hear about this. If you need any assistance with the situation, please DM us your email… https://t.co/r9aIvywOZ2",912361825722871808
